review_id,platform,country,date,star_rating,title,text,user_name,app_version,is_crypto
13963815708,app_store,gb,2026-04-16T06:02:20-07:00,5,Mr,Great exchange in any country,munghani,10.125,True
13963787063,app_store,gb,2026-04-16T05:52:33-07:00,5,It’s amazing,Just get it. Saves an abs fortune on exchange rates and is fun to just tap with its contactless shopping,Big Cathal,10.125,True
13963751905,app_store,gb,2026-04-16T05:40:35-07:00,5,Great bank,Very easy to carry out transactions,chris rovk TikTok,10.125,False
13963671809,app_store,gb,2026-04-16T05:12:32-07:00,5,Amazing,Nice bank,HaithamMahdi,10.125,False
13963583487,app_store,gb,2026-04-16T04:40:29-07:00,5,Mr K,Banking made easy,Y bother ?,10.125,False
13963553526,app_store,gb,2026-04-16T04:29:05-07:00,5,Very good,Very good,saeed payami,10.125,False
13963552023,app_store,gb,2026-04-16T04:28:31-07:00,5,Easy to use,Good transfer,OnfireformyLord,10.125,False
13963544810,app_store,gb,2026-04-16T04:25:45-07:00,5,Love it,"Quality app, seamless and reliable",Chairman Di,10.125,False
13963511198,app_store,gb,2026-04-16T04:12:53-07:00,1,Scams,As far as I am concerned you may be legit but you are linked to too many scams. Please take me off your mailing list. I have already bind your app. I regret putting money through you for the scam firm trade for you. (Trade4u)I don’t want to hear anything from you ever again,Sapper H,10.125,False
13963499009,app_store,gb,2026-04-16T04:08:08-07:00,5,Mariana,Bun,Mariana Grigore,10.125,False
13963479932,app_store,gb,2026-04-16T04:00:30-07:00,5,Mr,Love it,SnakeEye2,10.125,False
13963406323,app_store,gb,2026-04-16T03:29:17-07:00,5,It's just better,"It does everything, easily and just works.",GreatJeffe,10.125,False
13963402889,app_store,gb,2026-04-16T03:27:43-07:00,5,Michael,"Excellent bank, great services!!",Mike J Hawke,10.125,False
13963396763,app_store,gb,2026-04-16T03:24:58-07:00,5,Loving Revolut,Easy to use and understand with good options for different currencies.,Dorsetpoole,10.125,False
13963388929,app_store,gb,2026-04-16T03:21:27-07:00,5,Mr,One of the best %100,Koojoapem,10.125,False
13963342330,app_store,gb,2026-04-16T03:00:26-07:00,5,Revolut,Easy to use. Fits my continuously travelling requirements.,Dubai Tou Guide,10.125,False
13963340673,app_store,gb,2026-04-16T02:59:30-07:00,5,Very happy,"Great service from my Revolut account, super quick transfer from U.K. accounts to Euro account, definitely recommend",pjackso4,10.125,True
13963290550,app_store,gb,2026-04-16T02:35:23-07:00,5,Good bank,Good banking app with crypto features and fast transactions,Regginhanger,10.125,True
13963286051,app_store,gb,2026-04-16T02:33:10-07:00,4,Quality app,Great example of forward thinking technology. Love it,Joe Le Groove,10.124,False
13963276339,app_store,gb,2026-04-16T02:28:16-07:00,5,Travel expenses made easier,Simple to change money into different currencies and good exchange rates.,wendyworldwide,10.125,True
13963275505,app_store,gb,2026-04-16T02:27:51-07:00,5,Adrian,Best bank account,Adrian 112,10.125,False
13963251970,app_store,gb,2026-04-16T02:16:10-07:00,5,Me,Easy to operate,Kaiser2011,10.125,False
13963245287,app_store,gb,2026-04-16T02:12:44-07:00,5,Great app,"Great app, rates are always the best you can find and so easy to transfer the money over 👍🏻",Director20,10.125,False
13963220543,app_store,gb,2026-04-16T01:59:58-07:00,5,Are you still don’t use it?,"I will ,understand if you still in last age.",Stoyanteko,10.125,False
13963214797,app_store,gb,2026-04-16T01:56:59-07:00,5,Revolut Review,"Very easy to use, super helpful when abroad. 
Download it today!",tellytop,10.125,False
13963187402,app_store,gb,2026-04-16T01:42:42-07:00,5,LB,Really good and easy to use. Cheap fees,Lukeyb1991,10.125,False
13963149755,app_store,gb,2026-04-16T01:22:43-07:00,5,Amazing,One of the best banking apps out there 👍,Dingus7117,10.125,False
13963079116,app_store,gb,2026-04-16T00:44:36-07:00,5,Fantastic,I have been using Revolute for about three years now so easy to get on with I found it a fantastic product,the bollarks,10.125,False
13963046809,app_store,gb,2026-04-16T00:27:02-07:00,5,Amazing,Highly recommend this app!!,d ddf dd,10.125,False
13962989869,app_store,gb,2026-04-15T23:56:18-07:00,5,The best bank,I have everything I need in the same place,davidrtorres,10.125,False
13962935036,app_store,gb,2026-04-15T23:26:32-07:00,5,Zoe,Love this,Zoe O’mara x,10.125,False
13962845248,app_store,gb,2026-04-15T22:37:14-07:00,5,Awesome,Very handy banking app,Jd…a,10.125,False
13962818771,app_store,gb,2026-04-15T22:22:56-07:00,5,Love it,Couldn’t do without my rev,Mcgegs,10.125,False
13962782044,app_store,gb,2026-04-15T22:03:48-07:00,5,Travelling around the world,I love Revolut in my everyday life. I earn unbelievable rev points! But the game changer is travelling abroad! Revolut gives you the best exchange rates and no charges. Absolutely love my Revolut ultimate card 😍,AmandaO1966,10.125,True
13962779963,app_store,gb,2026-04-15T22:02:44-07:00,5,Excellent card,Excellent daily use card for travelling and in UK. Easy transfers and no fees.,Pjboma,10.125,False
13962729733,app_store,gb,2026-04-15T21:36:15-07:00,5,Mr,Excellent,Oye2204,10.125,False
13962710061,app_store,gb,2026-04-15T21:25:59-07:00,5,Mr,Wow love it,Dominik mirga,10.125,False
13962426038,app_store,gb,2026-04-15T19:06:43-07:00,5,Love,Love,mamathazxx,10.125,False
13962367867,app_store,gb,2026-04-15T18:40:33-07:00,5,Review,Revolut is the best,Taye Afelele,10.125,False
13962339724,app_store,gb,2026-04-15T18:28:16-07:00,5,Mr. Sajjad Khan,"I really love Revolut Bank Now , really Excellent Give 5 stars",Araiz[GOAT][W],10.125,False
13962147349,app_store,gb,2026-04-15T17:04:15-07:00,5,Miss,M,May123Wal,10.125,False
13962137890,app_store,gb,2026-04-15T17:00:00-07:00,5,Great app,Perfect for travelling,wdy83,10.125,False
13962031761,app_store,gb,2026-04-15T16:12:27-07:00,5,Works well,Does everything I want from it.,Supernoodles123,10.125,False
13962005302,app_store,gb,2026-04-15T16:00:41-07:00,5,Aden,Excellent,LENGEND KHATUMo✌️,10.125,False
13961931892,app_store,gb,2026-04-15T15:27:33-07:00,5,Dr Garsa A,Excellent service,gh argeg,10.125,False
13961840023,app_store,gb,2026-04-15T14:47:04-07:00,5,Great services,Good service,Dee_Keys,10.125,False
13961832634,app_store,gb,2026-04-15T14:43:43-07:00,5,Great banking with rewards,Great banking with rewards I use this for my daily banking and it’s great benefits are fab 100% recommend,Anth 88,10.125,False
13961674703,app_store,gb,2026-04-15T13:36:29-07:00,5,Best bank,"Best choice I made, it’s amazing when on holiday. ONE BANK THAT DOES EVERYTHING all In one place, gives me options to change the points I’ve built up to use towards hotels vouchers for Amazon ect. When I go away I don’t have to worry about changing money as I just use my card from my normal account as I would in the uk and it exchanges as the transaction goes through. What more do you need from a card. 

The only down side is paying anything in.",Pebbles.OGG.,10.125,True
13961645442,app_store,gb,2026-04-15T13:24:39-07:00,5,Ruben,Best for me,Ruben RS6,10.125,False
13961630786,app_store,gb,2026-04-15T13:18:49-07:00,5,Modern Day Banking,"So easy and efficient with an amazing app, you can literally do anything with this account and love the fact you can create pockets for different savings to keep everything separate. Highly rate Revolut and would recommend it to anyone in a heartbeat",SensesFailYou,10.125,False
13961615395,app_store,gb,2026-04-15T13:12:40-07:00,5,Flexibility,"Love using this bank account, has a lot of features. Waiting to explore as I belief it’s got a lot more going for it.",Mrs Oluwa,10.125,False
13961602567,app_store,gb,2026-04-15T13:07:39-07:00,5,My go to travel money hub,I discovered Revolut a couple of years ago and now use it constantly for savings and forward buying currency for my travels. My Metal card upgrade gives me added travel insurance though thankfully not tested that yet. This is a great Fincom don't hesitate!,60s Oh Yes,10.125,False
13961602490,app_store,gb,2026-04-15T13:07:37-07:00,5,Mr,FANICA,polloin,10.125,False
13961536215,app_store,gb,2026-04-15T12:42:19-07:00,5,Reno Review,"I really like the app, it’s easy to use and the crypto is great too",intcop,10.125,True
13961477967,app_store,gb,2026-04-15T12:20:10-07:00,5,Revolut,Very good and reliable would recommend to everyone,the driver 👍,10.125,False
13961418856,app_store,gb,2026-04-15T11:58:23-07:00,5,Love simple banking! No hidden fees.,I love using revolut and their features. Its a great bank to have specially for my trips abroad,Tatiana.gonzalez1,10.125,False
13961406244,app_store,gb,2026-04-15T11:53:41-07:00,5,Brilliant App. Great Banking Experience,"I have been using this app for about a month now. It is easy to use, gives information clearly and integrates with Coconut for business purposes. Recommended",Greenstick57,10.125,False
13961357680,app_store,gb,2026-04-15T11:35:43-07:00,5,Sohail,Great Online banking and fantastic service,Zubitec,10.125,False
13961348250,app_store,gb,2026-04-15T11:32:18-07:00,5,The best,Thank you! Mange Tak!,Starlinks-Space,10.124,False
13961313834,app_store,gb,2026-04-15T11:20:11-07:00,5,Revolute,This is very good,J20dyp,10.124,False
13961296850,app_store,gb,2026-04-15T11:14:10-07:00,5,Revolution in Safe Banking !,It’s great to feel SAFE with a Bank... Thank you REVOLUT !!!,Kerrinone,10.124,False
13961293682,app_store,gb,2026-04-15T11:13:03-07:00,5,Really recommend,Grate app,dickors6,10.124,False
13961268189,app_store,gb,2026-04-15T11:04:11-07:00,5,Excellent layout of app,The app is so easy to use and informative in its layout. It’s what modern banking should be.,The app is just the ticket,10.125,False
13961243711,app_store,gb,2026-04-15T10:55:22-07:00,5,Absolutely amazing,The best bank I have ever used. The features by far better than an ordinary bank on top of the unbeatable exchange rates!,Miki9999,10.125,True
13961105952,app_store,gb,2026-04-15T10:06:12-07:00,5,Love it,"Convenient with great UX, Revolut is now an essential tool",Kidi2017,10.125,False
13961084332,app_store,gb,2026-04-15T09:58:32-07:00,5,Kinda Revolutionary imho,"Been using Revolut for a few years now and honestly it’s changed the way I utilise my money, budgets and savings. I’ve tried Metal for a year or two (paid upfront annually) and now trying out Ultra, might be a bit overkill for my needs tbh but I’m on pay monthly so will see how it goes and if it doesn’t work out I’ll just go back to the Metal plan. Overall I’m impressed with the service, few teething issues when I first joined few years back regarding access to the investment platform of the app but I used other platforms for that anyway. Will try investing and crypto on Revolut eventually but for now I’m happy with my setup! I’d say it’s worth trying out to see if it fits your financial needs, go on, give it a go! ;P",Liam James David,10.125,True
13961069154,app_store,gb,2026-04-15T09:53:12-07:00,5,Great,Easy to use. Lots of benefits,blondebaggers,10.125,False
13961019898,app_store,gb,2026-04-15T09:35:54-07:00,5,Works well,All the app works well. Everything about this banking is very very good and I’m very happy.,London 12323,10.124,False
13961016176,app_store,gb,2026-04-15T09:34:37-07:00,5,Maan,Very gud bank,holshsb,10.125,False
13961012164,app_store,gb,2026-04-15T09:33:16-07:00,5,Best bank going,Absolutely class,Stuladalad,10.125,False
13960991262,app_store,gb,2026-04-15T09:25:59-07:00,1,Very hard to use app,"It’s really complicated app. I hate it. It’s not clear. I can’t send this app to my son, and I’m only one who can see his online account. Crazy",JustinaMaria90,10.125,False
13960959863,app_store,gb,2026-04-15T09:15:21-07:00,5,Excellent,Revolut is amazing and changes the way you bank and run your finances.,JimmyGildyBlack,10.125,False
13960958245,app_store,gb,2026-04-15T09:14:47-07:00,5,Shan,Love to use it to save money and use abroad ect …,Ahxudjsnakaksuxj,10.125,False
13960944773,app_store,gb,2026-04-15T09:10:08-07:00,5,Joseph,Great apple useful and easy to use,Nickname NIGE,10.125,False
13960934521,app_store,gb,2026-04-15T09:06:37-07:00,5,Best banking app,Easiest to use. good saving account promo atm,Alfjejwkwwk,10.125,False
13960933263,app_store,gb,2026-04-15T09:06:12-07:00,5,So Easy,Easy to use and Safe,Noz Avfc,10.124,False
13960900698,app_store,gb,2026-04-15T08:55:10-07:00,5,The future of banking,Amazing amazing just amazing …,Dwayne 007,10.125,False
13960816139,app_store,gb,2026-04-15T08:26:44-07:00,5,Review,Revolut is great apart from the charge for cash at speed banks,ebo;4,10.125,False
13960811353,app_store,gb,2026-04-15T08:25:05-07:00,5,GOod app,I love this app. But cannot open an account for my kids as we live in Jersey the Channel Islands . Can this please be rectified. And it would be good if we earnt interest on our savings,Jersey18,10.125,False
13960792523,app_store,gb,2026-04-15T08:18:52-07:00,5,Chibaba,Good,Yala47,10.125,False
13960772286,app_store,gb,2026-04-15T08:12:09-07:00,5,Good,Love it!,HLA 88,10.125,False
13960675663,app_store,gb,2026-04-15T07:40:21-07:00,5,D o,7 years and all good,mandea333,10.125,False
13960657769,app_store,gb,2026-04-15T07:34:30-07:00,5,Best app since 2015,Best app since 2015 great app I recommend everyone to use this amazing bank,taej248,10.125,False
13960650364,app_store,gb,2026-04-15T07:32:08-07:00,5,Revolut is No 1,"Easy to do business, secure swift no nonsense transactions.",Safesupplies,10.124,False
13960640502,app_store,gb,2026-04-15T07:28:55-07:00,5,Zaje,Zajebisty,kugresw,10.125,False
13960546880,app_store,gb,2026-04-15T06:58:44-07:00,5,Best app!,Best banking app,Laura’124,10.125,False
13960542205,app_store,gb,2026-04-15T06:57:13-07:00,5,Top service at Revolut,"If you are not with Revolut, you are seriously missing out.  Hey guys, I tell everyone about your incredible bank. 
Please just make sure you don’t get tacked xx",199-r,10.125,False
13960529011,app_store,gb,2026-04-15T06:52:52-07:00,5,Conor Bryson,Works like a charm,Bricca1118,10.125,False
13960522512,app_store,gb,2026-04-15T06:50:46-07:00,5,Dylan,Really good,dylanfearnley,10.125,False
13960479896,app_store,gb,2026-04-15T06:36:51-07:00,5,Best bank about.,"Trouble free, easy exchange and ideal for those who work abroad and have a lot of deposits and outgoings for work and leisure etc.",OGcelticda,10.125,True
13960403923,app_store,gb,2026-04-15T06:11:43-07:00,5,Fantastic,"Just what it says on the tin. It’s great and works all the time , I’ve never come across a problem since being with Revolut. 👍🏻",TRAILORBOY,10.125,False
13960359922,app_store,gb,2026-04-15T05:56:59-07:00,5,Stu,The best banking app and so versatile!,Slayerstu,10.124,False
13960308721,app_store,gb,2026-04-15T05:39:11-07:00,5,KV SABARATNAM,Good,SHREERAAM,10.125,False
13960294766,app_store,gb,2026-04-15T05:34:18-07:00,5,Excellent Tool to finances in check.,"Love Revolut, it’s simple to use and you can transfer between accounts in seconds. I love how you can have different currencies all under the one app. I love how you can set up pockets to allow you to save money for a rainy day or for a big purchase.",Rootootoot,10.125,False
13960256638,app_store,gb,2026-04-15T05:21:01-07:00,5,Ionut,Very nice revolut is the best!!!,Ionut Grozav,10.125,False
13960235098,app_store,gb,2026-04-15T05:13:31-07:00,5,Very good,Very good,Fandreescu,10.125,False
13960199896,app_store,gb,2026-04-15T05:00:52-07:00,5,Takes the pain out of travel !!,"Don’t know how I was able to function without Revolut !! In the last 2 weeks I’ve had gigs in Switzerland & Italy then back home to collect my wife and go  holidaying in Marrakesh , the ability to move money into the currency I need so easily ( I’m 65) with no charge & get into airport lounges tajes so much of the hassle away",Greg Outcast,10.125,False
13960197721,app_store,gb,2026-04-15T05:00:00-07:00,5,The best online banking app,This is by far the best online banking app I've ever used 👌🏻,Gokhan Tunc,10.125,False
13960163303,app_store,gb,2026-04-15T04:47:14-07:00,5,Lovely,Good 🌟,Yong doko,10.125,False
13960136266,app_store,gb,2026-04-15T04:37:12-07:00,5,Stuart,Great Bank easy to use App,Sadsod,10.125,False
13960082299,app_store,gb,2026-04-15T04:16:22-07:00,5,Brilliant,I love Revolut. Helps greatly with managing spend and protecting myself on and offline.,Samiam20132,10.125,False
13960078623,app_store,gb,2026-04-15T04:14:54-07:00,5,Adele,Love revolut,Dellie h,10.125,False
13960072071,app_store,gb,2026-04-15T04:12:16-07:00,5,Best Bank!!,"I’ve had other accounts before, Revolut is one of the best banks I’ve had. I filed one dispute with monzo and they closed my account because they don’t like drama. Revolut are completely different, they actually look into the dispute and facts and review it accordingly.",ReeceMay,10.125,False
13960057226,app_store,gb,2026-04-15T04:06:22-07:00,5,Mr,Zdaniu,Zduniu,10.125,False
13960034860,app_store,gb,2026-04-15T03:57:13-07:00,5,Nana,Excellent performance,Nanayawadjei,10.125,False
13960029531,app_store,gb,2026-04-15T03:55:02-07:00,5,"Best bank I like too much,everything is easy 👍",The beat bank,Nicuchima,10.125,False
13960017202,app_store,gb,2026-04-15T03:49:53-07:00,5,Rich Gang,10figures Birdman gangsta,genedadrugz,10.125,False
13960009977,app_store,gb,2026-04-15T03:46:55-07:00,5,On line  Bank,Revolut’s on line banking is great & further improvement would be to add pockets to the savings accounts !,CustomerEH,10.125,False
13960004499,app_store,gb,2026-04-15T03:44:32-07:00,5,Mr,Good bank,Kaasiits,10.125,False
13959966639,app_store,gb,2026-04-15T03:28:13-07:00,5,Review,It’s a very cool bank I like it.,Femglo,10.125,False
13959955382,app_store,gb,2026-04-15T03:23:14-07:00,5,Love it!,It’s perfect! Gives me the euro I need!,Wad up!,10.125,False
13959904855,app_store,gb,2026-04-15T03:00:32-07:00,5,Easy to use,So easy to use and transfers happen in minutes. Really happy with Revolut,Mrs Hawks,10.125,False
13959889860,app_store,gb,2026-04-15T02:53:27-07:00,5,10/10 ⭐️,"I’m very much enjoying my banking experience with Revolut Bank! The app is smooth, easy to use, and packed with useful features. Everything from payments to currency exchange works seamlessly. Customer support has also been reliable whenever I’ve needed it. Overall, an excellent service — 10/10!",Juliz1,10.125,True
13959888454,app_store,gb,2026-04-15T02:52:48-07:00,5,Great account,Revolut is a great account for sole traders. I’m really impressed how easy everything is to manage.,TLK1357,10.125,True
13959876448,app_store,gb,2026-04-15T02:47:09-07:00,5,Revolut,"Great mobile finance services 
I think it is the best little finance app. It is easy to use and very straightforward",osayi 22,10.125,False
13959849225,app_store,gb,2026-04-15T02:34:08-07:00,5,Banking done right,"Seemless account opening, 24/7 support and all the extras you could ask for",Enolam89,10.125,False
13959818685,app_store,gb,2026-04-15T02:19:02-07:00,5,Best bank for ease of use,"Absolutely recommend Revolut , I have to say they are such an easy bank to navigate and sending foreign currency within seconds is just amazing",Kkdtb,10.125,False
13959809053,app_store,gb,2026-04-15T02:14:22-07:00,5,Revolut,I’ve been a user of Revolut for several months and have always been very impressed with every interaction with Revolut. My questions have always been answered very quickly and I greatly appreciate the advance warning of upcoming payments. Revolut deserves to be a ‘proper’ bank. I’ll be a customer for as long as possible.,Icla1,10.125,False
13959809028,app_store,gb,2026-04-15T02:14:22-07:00,5,Easiest,One of the best money app I’ve used so far.  Easier to transact on crypto world.,AdeniyiVic,10.125,True
13959780273,app_store,gb,2026-04-15T01:59:40-07:00,5,Mr,Fantastic and amazing,Far had f,10.125,False
13959776271,app_store,gb,2026-04-15T01:57:34-07:00,1,Hidden fees,"I lost 6.5 per cent of the amount to intermediary banks’ fees during an international SWIFT transfer. Before I made the transfer, Revolut effectively misled me because they didn’t warn me about these fees. I wouldn’t recommend their service",Oleksandr N-,10.125,False
13959775412,app_store,gb,2026-04-15T01:57:08-07:00,5,Awesome,Super easy to use and my money is transferred in seconds,AubreeStrawbree,10.125,False
13959725608,app_store,gb,2026-04-15T01:31:24-07:00,5,Revolut is cool,"Works well, lightening speed transfer",Emmanuel Olonisola,10.124,False
13959677705,app_store,gb,2026-04-15T01:06:15-07:00,5,Wish I’d joined earlier,I’ve been using Revolut for about 6 months now and I wish I’d started using it sooner. Easy to navigate and simple to use. Clear and transparent.,rajbasi67,10.125,False
13959648639,app_store,gb,2026-04-15T00:50:55-07:00,5,Modern day banking,If you want full access to your money and other assets have a go at Revolute,wiggybennett,10.125,False
13959628582,app_store,gb,2026-04-15T00:40:08-07:00,5,007,Brilliant,Abbotts28729,10.125,False
13959622118,app_store,gb,2026-04-15T00:36:37-07:00,5,actually is easy to use,don’t like how the minimum amount to add is £10 tho,thisidkwhatuaername,10.125,False
13959601882,app_store,gb,2026-04-15T00:25:51-07:00,5,Best finance app,This app makes life so damn easy. Love it,josh peleg,10.125,False
13959573787,app_store,gb,2026-04-15T00:10:53-07:00,5,Super bank,Excellent always great never issues,gavinmattu,10.125,False
13959573758,app_store,gb,2026-04-15T00:10:52-07:00,5,Excellent,Works perfectly fine,Qhladar,10.125,False
13959527363,app_store,gb,2026-04-14T23:45:59-07:00,5,🫶,Just amazing,Crazyive,10.125,False
13959526188,app_store,gb,2026-04-14T23:45:23-07:00,5,Excellent,Great app and bank,Cunnyfunt88,10.125,False
13959474932,app_store,gb,2026-04-14T23:17:54-07:00,5,Must have,Absolutely wonderful app. Easy to use and everything in one place.,Kajkulek,10.125,False
13959454116,app_store,gb,2026-04-14T23:06:42-07:00,5,Easy,Easy to use,omo to jaiye ju ninu pandemic,10.125,False
13959453199,app_store,gb,2026-04-14T23:06:12-07:00,5,Easy to use,It’s so easy to use I looking at transferring everything to it.,Martin-338,10.125,False
13959448570,app_store,gb,2026-04-14T23:03:44-07:00,5,Money,Will be leaving soon due to not being able to deposit cash,Evowarrior69,10.125,False
13959413505,app_store,gb,2026-04-14T22:44:38-07:00,5,Mr,Good,OGB BILLIONS CONSULTS,10.125,False
