review_id,platform,country,date,star_rating,title,text,thumbs_up,app_version,is_crypto
c0ace54d-fb47-4065-b6d5-06cfb06d1782,google_play,gb,2026-04-04T14:58:37,2,,"Revolut is slow and expensive. Deposits hanging, even when depositing with debit card. You can pay for monthly tiers that reduce fees but even then revolut is crazy expensive to use with crypto. A simple 900$ Ltc-Usd swap costs like 45$, even with ""premium"" membership. Adding one star for ease of use.",0,10.123,True
301a858f-cbfd-416f-85c1-fbaed43e0c5c,google_play,gb,2026-04-04T11:45:12,5,,"Love it, easy to use, personallized service and especially abroad when the currencies are concerted, revolut always gives you the best exchange rate and it is indicated in the app clearly. Thanks you",0,10.123,True
694f95cf-0d69-4e55-90f5-c47963604969,google_play,gb,2026-04-04T10:31:00,5,,"Revolut is a modern and all-in-one financial app that makes managing money very convenient. I like how I can spend, send, and track my money easily in different currencies. The budgeting tools and instant notifications help me stay in control of my spending. It also offers useful features like currency exchange and international transfers at good rates. Overall, Revolut is a smart and efficient app for everyday financial management",0,,True
a197a667-f8c3-457a-b360-c7eb11ab5d14,google_play,gb,2026-04-03T21:10:20,5,,much easier for me and my family with revolut exchange . Thanks,0,10.123,True
47e1983e-ac6a-45d7-8de7-5afaf3972fae,google_play,gb,2026-04-03T11:48:20,4,,Great for overseas card transactions and Crypto access. Always move crypto off to cold store. Transfers out are the only real cost and even that is reasonable.,0,10.123,True
c475e866-7d40-411e-81cc-a1173ddcb42a,google_play,gb,2026-04-03T10:35:52,5,,"Absolutely impeccable in all the services they provide, and I would say customer service is 2nd to none. Not only is the App seamless and very well optimised, each service available through the app - from Banking to currency exchange and stocks options - are so well integrated, they make life easy in every way. By far my go to and will probably become my sole financial services App in future.",1,10.122.1,True
01e7fae7-1c1d-4c8d-a716-f37a9cf52916,google_play,gb,2026-04-03T00:04:22,5,,Exceptionally good until your cards and phone get stolen together (I didn't manage to block my card for 10 days after theft occured). all in all a great service but I hope I don't lose my phone and cards again.,0,10.122.1,True
6e467903-d486-4a67-a274-12a34ec8575e,google_play,gb,2026-04-03T00:01:39,5,,"Revolut is a modern digital banking platform that provides multi-currency accounts, budgeting tools, and competitive exchange rates. It is highly suitable for frequent travelers and online transactions.",0,10.123,True
36932a6c-64ce-4642-b04f-76e8db990092,google_play,gb,2026-04-02T19:52:26,5,,Been using this for a few years now and find it very useful. You can earn Rev points on purchases and convert them to Avios. These are at different rates depending on the account level you have. Great Travel Exchange rates and you can exchange instantly in a second or two. Also offers discounts or free access to airport lounges or fast track security passes. Different account levels offer different perks or freebies. Also offers discounts on shopping. Very happy with it.,4,10.123,True
63404e06-406a-4935-bd1a-7550bdb13670,google_play,gb,2026-04-02T19:02:25,1,,"revolut is one of the apps where you can get crypto and use it only there.. you cannot send it out, and they dictate it as monopoly... What's the point if you cannot pull it out into cold storage.... literally all specialists advice exactly this... don't store on the chain, exchange etc... I'm really disappointed. please fix this!",0,,True
8c923c63-5b59-4165-b23b-25885a5cc984,google_play,gb,2026-04-02T14:05:16,5,,"I believe that this is the best online banking in the world. Many stock, ETFs and cryptos to invest. I didn't have any issue with this bank yet. You can open multiple accounts in different currencies and use it in one debit card in all over the world.",0,10.123,True
8aac4e07-dae4-4323-88c8-2fb764f27a51,google_play,gb,2026-04-02T11:02:58,5,,"Cannot login on Android 12, it's saying that something went wrong. In-app support is not reachable in my case.",1,10.123,True
3c86b00b-cfee-469d-b822-8ae67df01d05,google_play,gb,2026-04-02T09:46:18,1,,"I keep having issues with the block option in their app. Once I unsubscribed from something, I also got in the app to block it just to be sure and it's not working anymore. It was previously for Google play and Netflix, but now it's for everything else (it keeps saying 'x has been blocked' but it's not actually blocked in the app). Every time they say to contact support, but don't actually resolve the issue. I don't know what is happening with them, but a few years ago I used to say I love this",54,10.123,True
44567534-3bc4-4ca4-9953-582822f3d6a8,google_play,gb,2026-04-01T20:20:20,4,,They renamed exchange to move. I searched for the exchange option for 4 minutes till i found it,1,10.123,True
794d8e6e-6b3e-4a57-8c5d-f13c53cd3845,google_play,gb,2026-04-01T20:03:04,5,,Amazingly my first ever bank in UK and i absolutely loved it in the first use and very well used while in abroad this is a gem for travellers and expats great features easy to use abroad and send money also able to buy crypto,0,10.123,True
a3db58f9-8506-4008-b00e-2d1e399b25b1,google_play,gb,2026-04-01T19:01:11,5,,trading experience is smooth but charges are high,0,10.123,True
880a1cb6-064e-43be-9e06-91e1a23d4cfb,google_play,gb,2026-04-01T18:49:15,1,,App crashing again on my Oppo Reno 2Z. used to have this issue months ago then it was ok and now its back again. very annoying. dont have access to my account and money. get this sorted asap please and do something to prevent it.,3,10.123,True
069e6b53-47cc-4d73-ba5f-da8da200c449,google_play,gb,2026-04-01T10:48:14,5,,"Best exchange rates in most cases, very easy to use app with useful options.",0,10.123,True
2fb1bd99-9589-401b-9d99-6655457da596,google_play,gb,2026-04-01T01:43:49,5,,"Excellent platform for money exchange, easy navigation",0,10.122.1,True
c63a0437-47b0-4973-b4f3-92aa0b48aba7,google_play,gb,2026-03-31T19:46:41,5,,"This is a really quick banking app. It's great for travelling and they give the best exchange rates. Also, really good for foreign money transfers. All of my extended family have a Revolut account.",0,10.123,True
b61d39a8-5b65-46d7-b3d8-d9726d14c043,google_play,gb,2026-03-31T18:29:22,5,,"Great all-in-one finance app. Smooth money transfers, easy budgeting tools, and excellent currency exchange rates.",0,,True
4d3f1152-2b49-48e5-94d1-c1c4aabc917a,google_play,gb,2026-03-30T22:53:08,1,,this app enables crypto gambling and fees are terrible,0,10.84.1,True
15299abb-2cab-43cc-abd7-ccb5c023f3b5,google_play,gb,2026-03-30T20:22:27,5,,"Dear Sir/Madam, I hope you are doing well I would like to take a moment to share my positive experience with your bank I have found your services to be reliable efficient and easy to use The customer support team has always been helpful professional and quick to respond whenever I needed assistance I especially appreciate how smooth and convenient the banking process is whether online or in person It makes managing my finances much easier and more comfortable Thank you for providing such a high",0,10.122.1,True
7c76129e-5d1e-46ac-83a7-5a2168a950e1,google_play,gb,2026-03-30T14:26:48,5,,Newly opened but very positive so far including help chats/ update made my first Currency exchange could not have been easier. *Update to above . Have used now for 18 months great account and highly reccomended. little use for customer services as the app does it all so well (I did recently have an id check and they were very helpfull and patient especially given my lack of ability to take a clear selfie) in summary great product great company. Update! After many transactions highly reomended,0,10.123,True
c3abcacb-b51a-4c63-92c2-a516be85c739,google_play,gb,2026-03-30T03:06:45,5,,"fast easy to navigate the app and durable, I also like the fact that the exchange rate is cool with no fees on transfer to international destinations...good Jon Revolut",0,10.123,True
fec02cc0-303b-45e8-886a-8c0bdf9c579f,google_play,gb,2026-03-29T22:38:25,5,,"i just love how easy it is to create an account and the app is really easy to use as well and lots of features like transferring money anywhere you like and you can buy stocks, bitcoins. So all in all it's really great.",0,,True
6a05a53e-0a95-434b-a46a-a99317f2860e,google_play,gb,2026-03-29T12:16:13,5,,very easy to use and very good exchange rate most the time,0,10.122.1,True
bf3e878d-65df-4ff0-9d2c-6e21d39bc0a9,google_play,gb,2026-03-28T22:17:18,1,,DEFINITELY THE BANK TO AVOID!!!,0,10.122.1,True
c85495d7-67c7-42c5-b79d-a8ae61f4b2f8,google_play,gb,2026-03-28T21:42:16,5,,Best revolutionary banking system is definitely revolut... The magical asset for humanity. Hats off to the mind behind it,0,10.123,True
773a819c-af5d-403b-ab05-61423f9eaf7c,google_play,gb,2026-03-28T20:01:27,5,,Revolut has completely transformed how I manage my money. The instant transfers and seamless currency exchange make it a total game-changer for daily use and travel!,0,10.122.1,True
bc5ab8e0-bb12-44ab-b0bd-b37bea7fd38e,google_play,gb,2026-03-28T19:16:28,3,,"good bank, freezers your card as soon as something that's not familiar with your account so good so you don't overdraw your account. but the fees to get money out are excessive. otherwise I would've put 5 ⭐",0,,True
c1f35ed8-3319-484e-a2cc-e92fd797279b,google_play,gb,2026-03-28T13:24:25,1,,"I bought some BTC on the platform. I reviewed the transaction: 1.49% fees. Of course I am never, ever going to use this thing to invest anymore. One-point-fortynine percent.",0,10.122.1,True
7958e4aa-0c2f-4d4c-a3b5-9beacc75bece,google_play,gb,2026-03-28T10:19:27,5,,Haven't ordered a card but love the apps UI and the fa t I can create a virtual card on the fly and use it on my Google wallet so effortlessly,0,,True
47c0d729-1b1d-4db3-a7c6-4011b1741805,google_play,gb,2026-03-27T17:25:59,5,,"over 3 years of using Revolut and I have no regrets. Transactions are seamless, transfers are easy and I feel safe with my money in revolut. I would definitely recommend Revolut.",0,10.122.1,True
dd27cbbd-9a23-4856-8487-e0cac3534c86,google_play,gb,2026-03-27T02:12:23,3,,"biometric security for new device set up should not be the only option, give me something less creepy and invasive",0,10.122.1,True
92937035-8b81-493e-806b-2859aa52437a,google_play,gb,2026-03-27T02:11:42,5,,"Revolut is a highly-rated, feature-rich digital banking app excellent for international travel, currency exchange, and budgeting, offering fee-free, competitive FX rates.",0,10.122.1,True
04d5ceda-741a-430f-98e7-27af31f62cb5,google_play,gb,2026-03-27T00:22:44,5,,"Works as intended, on a basic check it allows sending and transfering of funds, to trade you have to provide a tax number, other than that all around good international trading bank. Make that money grow!",0,10.122.1,True
0575a4b1-623c-4b8a-9614-48145aeaa518,google_play,gb,2026-03-26T05:02:00,5,,"Modern banking app with useful features like budgeting tools and currency exchange. Very convenient, although some advanced features require a paid subscription.",0,10.122.1,True
a3231e01-2dd0-4e5f-b0e2-301e944bfcee,google_play,gb,2026-03-26T04:55:01,5,,"I’ve been using Revolut for a few months, and it’s honestly a game-changer for managing money. Sending money abroad is super fast and cheap, and I love the budgeting and spending analytics—it really helps me keep track. The app is easy to use, and features like instant notifications and crypto trading make it feel modern and flexible. Definitely made my finances simpler.",0,,True
de40f498-ea51-4d33-9b12-9c5f9c8258be,google_play,gb,2026-03-26T01:04:04,5,,"Very practical and easy to use , it facilitates money transfers , foreign currency exchange at competitive rates and real time expense tracking ,vwhich is extremely helpful for managing daily finances 🤗",0,10.122.1,True
c6616861-fc2f-4f62-a482-b24a9086d712,google_play,gb,2026-03-25T17:38:15,5,,"I really like Revolut, been using it for about 3 months with no issues. I like the fact that you can get crypto as well. The card showed up right away also.",0,10.120,True
3abb6e75-929d-4b1c-85e3-ced55f7f7e78,google_play,gb,2026-03-25T15:47:58,5,,"Revolut's a game-changer for travel and international spending! 😊 Great exchange rates, low fees, and the app's super handy. Love the budgeting features too. Must-have for frequent travellers.",0,10.122.1,True
d8e7ec63-d722-430e-9af4-d70c86385d05,google_play,gb,2026-03-25T11:45:01,5,,"Revolut has the most friendly, easy interface and unbeatable exchange rates for international transfers. What truly sets them apart is their empathy. During a difficult phase of my life, I needed to downgrade my plan. They processed it instantly and even refunded my previous subscription fees as a gesture of support, without me even asking! Truly the best service I’ve ever had. I’ll be back on a Premium plan soon!",0,8.34.2,True
1f4ede1e-feb3-4ed2-85e0-bf9312000792,google_play,gb,2026-03-25T10:13:01,5,,"For me, Revolut is a very convenient app for managing finances on the go. It makes sending money, currency exchange and tracking spending simple and fast. The interface is user-friendly and I appreciate the added security features. Overall, it’s a reliable tool for modern banking needs.",0,10.122.1,True
44b7ca96-7717-461a-805c-8bef9e902216,google_play,gb,2026-03-25T08:49:35,3,,Has hidden investment fees and unethical premium plan cancellation policy. It's good for money transfers. Also the developer reply to my review just wasted my time - they didn't want to do anything about it.,0,10.122.1,True
52d33ed8-c036-4a1b-897b-3131feb12999,google_play,gb,2026-03-25T02:06:51,5,,A modern banking app with great features like budgeting tools and easy currency exchange. Very user-friendly.,0,10.122.1,True
2854ec6b-8615-461f-9eba-065baa99652e,google_play,gb,2026-03-24T19:57:42,5,,Easy to trade and buy crypto and surely worth it.,0,,True
b93bede6-5b02-4744-b909-058f9aaa2416,google_play,gb,2026-03-24T17:39:25,5,,loving it speshly stocks& shares crypto bitcoin didn't no people like myself could invest putting £1/£5 on so straight forward so easy 5⭐✅,0,10.122.1,True
fb873f05-fa15-4e0e-a23f-6a88cae6adfd,google_play,gb,2026-03-24T17:37:07,5,,My travel companion for currency exchange. Great experience,1,10.122.1,True
dc450ab2-8182-42ce-a71a-f1d800c2e6bf,google_play,gb,2026-03-24T09:15:05,3,,Not sure what happened on your last two updates but the app keeps crashing. Never had this issue before. Says something to the effect of to much memory being used and it's the only application on my phone doing this.Using a xiaomi mi 14t pro. Please can you advise,0,10.122.1,True
402aa713-8ea8-47a5-83f3-60fc02aadd94,google_play,gb,2026-03-24T08:56:31,4,,Very useful for cash and foreign exchange and payments,0,10.122.1,True
